epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,369.124,2.67543,1.66892,1.67103,0.25105,0.39454,0.22061,0.07841,2.81213,2.72881,1.83134,0.0004085,0.0004085,0.0004085
138,370.754,2.67631,1.72771,1.71159,0.2607,0.38223,0.22446,0.07694,2.72861,2.59967,1.81382,0.000402312,0.000402312,0.000402312
139,372.585,2.86552,1.63885,1.68509,0.43596,0.34341,0.38098,0.15798,2.72189,2.3001,1.82237,0.000396125,0.000396125,0.000396125
140,382.096,2.70289,1.6318,1.64567,0.38405,0.42887,0.30686,0.09933,3.02047,2.50368,1.95681,0.000389938,0.000389938,0.000389938
141,383.834,2.76555,1.70611,1.69429,0.34166,0.41192,0.30096,0.10886,2.98592,2.63672,1.96122,0.00038375,0.00038375,0.00038375
142,385.62,2.70762,1.70249,1.65735,0.39091,0.36788,0.36253,0.15475,2.69324,2.41997,1.84206,0.000377563,0.000377563,0.000377563
143,387.241,2.69364,1.63346,1.6447,0.43385,0.38305,0.3891,0.15939,2.69983,2.38407,1.82555,0.000371375,0.000371375,0.000371375
144,388.92,2.68282,1.70292,1.67748,0.49527,0.44275,0.45094,0.18689,2.65263,2.20131,1.81189,0.000365188,0.000365188,0.000365188
145,390.526,2.74104,1.66074,1.67715,0.50319,0.4288,0.46208,0.20147,2.59631,2.16529,1.79892,0.000359,0.000359,0.000359
146,392.166,2.70045,1.6339,1.66928,0.4616,0.49257,0.47041,0.19724,2.64559,2.15337,1.83075,0.000352812,0.000352812,0.000352812
147,393.851,2.66929,1.64219,1.64769,0.35239,0.52431,0.44331,0.18217,2.6684,2.14357,1.83098,0.000346625,0.000346625,0.000346625
148,402.259,2.72215,1.61226,1.66677,0.36777,0.52783,0.42794,0.17091,2.65802,2.23553,1.79757,0.000340438,0.000340438,0.000340438
149,415.048,2.69488,1.65955,1.6231,0.49927,0.42437,0.42778,0.17925,2.68028,2.29757,1.80412,0.00033425,0.00033425,0.00033425
150,417.333,2.71353,1.6398,1.63544,0.50606,0.40575,0.41919,0.17161,2.69704,2.34497,1.80693,0.000328063,0.000328063,0.000328063
151,424.117,2.61423,1.59902,1.60811,0.46651,0.46812,0.45182,0.18426,2.69347,2.29213,1.81227,0.000321875,0.000321875,0.000321875
152,426.233,2.70787,1.67392,1.66047,0.44807,0.47498,0.43873,0.17869,2.66202,2.22619,1.80966,0.000315687,0.000315687,0.000315687
153,427.901,2.68928,1.63812,1.66689,0.45938,0.43884,0.43049,0.17495,2.61941,2.1778,1.79828,0.0003095,0.0003095,0.0003095
154,429.592,2.63615,1.58733,1.6492,0.39324,0.37649,0.36857,0.14391,2.62182,2.2738,1.80004,0.000303313,0.000303313,0.000303313
155,431.326,2.67948,1.60137,1.65901,0.50929,0.41711,0.45581,0.18927,2.59693,2.25173,1.78401,0.000297125,0.000297125,0.000297125
156,432.985,2.66819,1.65285,1.68857,0.46219,0.49022,0.44383,0.19062,2.57819,2.37676,1.7728,0.000290937,0.000290937,0.000290937
157,434.677,2.67972,1.57454,1.62728,0.4334,0.467,0.42126,0.1828,2.59123,2.38909,1.78168,0.00028475,0.00028475,0.00028475
158,436.39,2.6252,1.61901,1.6502,0.35551,0.33915,0.31645,0.11868,2.70569,2.44731,1.82343,0.000278562,0.000278562,0.000278562
159,438.099,2.73608,1.55577,1.62637,0.3472,0.32155,0.27244,0.08759,2.73904,2.49623,1.82788,0.000272375,0.000272375,0.000272375
160,439.748,2.61805,1.57079,1.61848,0.26358,0.35502,0.21728,0.06711,2.9046,2.73029,1.89807,0.000266187,0.000266187,0.000266187
161,441.359,2.6093,1.56575,1.58352,0.25962,0.38934,0.21306,0.07151,2.83706,2.74211,1.86539,0.00026,0.00026,0.00026
162,448.425,2.67712,1.56802,1.61989,0.31437,0.41004,0.29882,0.11395,2.66919,2.42477,1.79726,0.000253812,0.000253812,0.000253812
163,455.116,2.69804,1.58958,1.59798,0.56029,0.33118,0.4202,0.17552,2.61664,2.23226,1.77365,0.000247625,0.000247625,0.000247625
164,456.854,2.59283,1.58749,1.62579,0.57817,0.3692,0.45954,0.19155,2.5768,2.1591,1.75596,0.000241438,0.000241438,0.000241438
165,462.369,2.6496,1.57994,1.59086,0.53436,0.38288,0.45678,0.19106,2.55316,2.10108,1.75958,0.00023525,0.00023525,0.00023525
166,464.048,2.55395,1.58601,1.6229,0.32244,0.42183,0.35239,0.13552,2.52983,2.03865,1.73899,0.000229063,0.000229063,0.000229063
167,465.726,2.57321,1.54722,1.62764,0.37306,0.4104,0.36544,0.14267,2.51759,2.03682,1.72848,0.000222875,0.000222875,0.000222875
168,467.415,2.69389,1.58354,1.64808,0.40286,0.40153,0.38052,0.14502,2.58042,2.13329,1.75949,0.000216688,0.000216688,0.000216688
169,473.33,2.65469,1.53531,1.61956,0.33107,0.35351,0.29347,0.09839,2.69981,2.28756,1.80509,0.0002105,0.0002105,0.0002105
170,476.518,2.63041,1.57383,1.58709,0.21322,0.24043,0.18107,0.04868,2.82055,2.58779,1.85388,0.000204313,0.000204313,0.000204313
171,478.812,2.66761,1.57211,1.61232,0.20256,0.24392,0.18817,0.05593,2.74301,2.55746,1.8209,0.000198125,0.000198125,0.000198125
172,482.468,2.58699,1.59049,1.63077,0.31482,0.34889,0.29753,0.1046,2.6415,2.27251,1.79683,0.000191938,0.000191938,0.000191938
173,490.225,2.58697,1.52751,1.60809,0.5784,0.42094,0.45942,0.18478,2.61178,2.17866,1.79423,0.00018575,0.00018575,0.00018575
174,491.988,2.55883,1.57236,1.62728,0.59057,0.43669,0.47949,0.19628,2.60006,2.14839,1.79474,0.000179563,0.000179563,0.000179563
175,493.661,2.65531,1.59091,1.67045,0.57199,0.43055,0.48972,0.20441,2.62143,2.10199,1.81749,0.000173375,0.000173375,0.000173375
176,495.353,2.65835,1.54555,1.6164,0.45214,0.5055,0.48488,0.20642,2.58555,2.13166,1.77949,0.000167188,0.000167188,0.000167188
177,497.076,2.63548,1.54235,1.61202,0.41213,0.51997,0.44882,0.17848,2.60296,2.20537,1.76744,0.000161,0.000161,0.000161
178,498.772,2.67775,1.60525,1.67632,0.38845,0.52498,0.44279,0.17592,2.60748,2.18476,1.75886,0.000154812,0.000154812,0.000154812
179,500.527,2.64977,1.54311,1.58726,0.50642,0.49918,0.48739,0.20223,2.55897,2.11976,1.73899,0.000148625,0.000148625,0.000148625
180,502.267,2.60042,1.54048,1.58142,0.57862,0.46135,0.50002,0.20757,2.55306,2.11247,1.74069,0.000142437,0.000142437,0.000142437
181,508.112,2.60053,1.54333,1.61927,0.57251,0.445,0.50423,0.21114,2.54855,2.10357,1.74105,0.00013625,0.00013625,0.00013625
182,509.895,2.63171,1.60767,1.59901,0.54874,0.38454,0.46296,0.18315,2.57943,2.24005,1.75024,0.000130062,0.000130062,0.000130062
183,511.564,2.56387,1.55698,1.61655,0.49876,0.37219,0.40766,0.15853,2.60473,2.29768,1.76338,0.000123875,0.000123875,0.000123875
184,513.245,2.6042,1.52426,1.57509,0.43946,0.37272,0.38598,0.14134,2.6158,2.24609,1.77712,0.000117687,0.000117687,0.000117687
185,517.703,2.58315,1.57765,1.64459,0.49676,0.37256,0.40929,0.14823,2.62235,2.17573,1.78536,0.0001115,0.0001115,0.0001115
186,519.39,2.58172,1.51385,1.57558,0.50874,0.41765,0.45916,0.17651,2.60026,2.10185,1.78215,0.000105312,0.000105312,0.000105312
187,523.59,2.55965,1.52179,1.59387,0.50646,0.40632,0.44619,0.16966,2.5806,2.12599,1.7687,9.9125e-05,9.9125e-05,9.9125e-05
188,525.361,2.60566,1.53028,1.5704,0.47687,0.36308,0.39921,0.15249,2.55616,2.24145,1.74601,9.29375e-05,9.29375e-05,9.29375e-05
189,527.035,2.53466,1.48223,1.59138,0.47725,0.38573,0.42557,0.16318,2.55267,2.27603,1.74079,8.675e-05,8.675e-05,8.675e-05
190,538.479,2.56775,1.52257,1.58104,0.53641,0.40396,0.46717,0.18463,2.55045,2.27421,1.73655,8.05625e-05,8.05625e-05,8.05625e-05
191,557.488,2.51418,1.65072,1.7055,0.56672,0.40718,0.48508,0.19677,2.52974,2.24518,1.7287,7.4375e-05,7.4375e-05,7.4375e-05
192,559.016,2.50204,1.61804,1.70892,0.4651,0.38773,0.40214,0.1589,2.5366,2.30474,1.73177,6.81875e-05,6.81875e-05,6.81875e-05
193,560.603,2.46226,1.54504,1.63519,0.3178,0.47139,0.30968,0.11732,2.56352,2.39273,1.74837,6.2e-05,6.2e-05,6.2e-05
194,562.2,2.55019,1.54452,1.66093,0.26378,0.43543,0.25843,0.0924,2.59675,2.48468,1.77224,5.58125e-05,5.58125e-05,5.58125e-05
195,563.695,2.49045,1.57477,1.66941,0.2551,0.4077,0.24891,0.08649,2.60193,2.50814,1.77703,4.9625e-05,4.9625e-05,4.9625e-05
196,565.213,2.41895,1.58714,1.67989,0.26315,0.40577,0.24588,0.08556,2.60105,2.49833,1.77342,4.34375e-05,4.34375e-05,4.34375e-05
197,566.798,2.44235,1.52951,1.61735,0.25224,0.41355,0.24337,0.08505,2.60585,2.48693,1.77237,3.725e-05,3.725e-05,3.725e-05
198,568.337,2.49403,1.57945,1.69477,0.26041,0.41635,0.24916,0.08652,2.61487,2.46945,1.77121,3.10625e-05,3.10625e-05,3.10625e-05
199,569.899,2.50683,1.56102,1.65968,0.25921,0.43363,0.26179,0.0921,2.61934,2.45255,1.77147,2.4875e-05,2.4875e-05,2.4875e-05
200,571.471,2.46426,1.5668,1.67017,0.27531,0.45113,0.30264,0.10949,2.61572,2.38527,1.77156,1.86875e-05,1.86875e-05,1.86875e-05
